source_block,source_file,metric,metric_reported_as,n,bootstrap_seed,n_bootstrap,result_dir,problem,algorithm,median,ci95_low,ci95_high,status,notes
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6496533203136423413,5000,results/20260417_163055_benchmark_wfg,WFG9,MOSADE,9.878076433441954,9.875597699337629,9.880054401628776,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15266002428712767210,5000,results/20260417_163055_benchmark_wfg,WFG9,NSGA2,9.853743707641575,9.849263290193422,9.856097059215228,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17958934664874399585,5000,results/20260417_163055_benchmark_wfg,WFG9,NSGA3,9.861929664812644,9.861023864387784,9.864640964890318,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,10527640622521608301,5000,results/20260417_163055_benchmark_wfg,WFG9,SMSEMOA,9.862984997679956,9.86155769790703,9.864684444933845,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,7545465875098881263,5000,results/20260417_163055_benchmark_wfg,WFG9,SPEA2,9.781505709966709,9.765820264827894,9.790637414788726,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,11086220876118629548,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,MOEAD,250.9016588243799,250.90157085977583,250.9017120346149,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15279946139668488889,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,MOSADE,250.9014467470344,250.90134365071623,250.90156843879743,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,3866635974562441471,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,NSGA2,233.0808063650769,233.0807440762705,233.08084938794127,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17888663809941389489,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,NSGA3,232.61702783191564,232.5919743339359,232.63054042937503,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5479602942460366856,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,SMSEMOA,232.61854586395611,232.60115839776228,232.65353081683196,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17336189786586735668,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty1,SPEA2,232.8703451132801,232.80247168925737,232.94601347361163,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,9875935792156666540,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,MOEAD,217.9399627155857,217.7487299355991,218.08742012893148,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,16115819125403587460,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,MOSADE,235.28586407923177,235.285200207086,235.286259457434,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,510078815956120567,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,NSGA2,217.8662623998588,217.8299177396288,217.89802888506009,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5144079460129345676,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,NSGA3,217.7713562422325,217.6725695623072,217.9935429572512,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,14802467581358387500,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,SMSEMOA,218.03841921734625,217.8690957616271,218.18549502981352,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,12403002045605367566,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty13,SPEA2,218.13051625612107,217.91073822450505,218.2024403311883,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6502869514263417330,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,MOEAD,240.61281296393636,240.61231463748567,240.6131402198651,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17531814426940872650,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,MOSADE,250.85140313485695,250.8508176932868,250.8518762171946,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6182273023565771192,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,NSGA2,209.63957538547504,209.40377199132337,209.98338811624143,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,4327991341847275543,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,NSGA3,232.5878889734608,232.5463071150498,232.63614549246117,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17518642516972792015,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,SMSEMOA,232.6783467141694,232.64289460586372,232.71823500361015,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,7527603113386331972,5000,results/20260418_172554_benchmark_dascmop,DASCMOP1_difficulty7,SPEA2,232.99205027375987,232.9553695838386,233.04969420418288,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,10684265369765872222,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,MOEAD,2560.0841901984845,2557.6259916171475,2560.975841080004,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6875502804925767937,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,MOSADE,2563.7165211613465,2563.6844207087997,2563.736022251583,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13077517818071425732,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,NSGA2,2545.0034117852383,2543.8671834444726,2547.4719871816037,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,7169335601064674341,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,NSGA3,2563.764868031999,2563.7635515177617,2563.765807233448,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6735956124034951265,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,SMSEMOA,2563.7687900219325,2563.7684951776705,2563.769553819509,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,14650376007723421272,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty1,SPEA2,2563.3896741636645,2563.257684278989,2563.5228124467503,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,4436314265375155644,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,MOEAD,2513.3933565785537,2513.3933104348043,2513.3933858737714,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,7813918489764351210,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,MOSADE,2513.3692124197573,2513.358849335016,2513.374932456992,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,256099434018947535,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,NSGA2,2513.3929132027392,2513.392812083614,2513.3929477812185,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,12505660935489644790,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,NSGA3,2513.393294861969,2513.393170107796,2513.3935234622145,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,8944147446068579794,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,SMSEMOA,2513.393460314453,2513.3930815490457,2513.3936907758484,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5665957906185048136,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty13,SPEA2,2512.8566803633594,2512.719157743964,2512.9084263185464,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,1602641720970926722,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,MOEAD,2542.926239492927,2542.691992856408,2543.2473903213063,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6688356045458537546,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,MOSADE,2562.5814535840645,2561.507390405739,2563.053360416102,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,11854430755193682231,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,NSGA2,2523.787157235848,2523.7156316596365,2523.8109357430403,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13218173227697398914,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,NSGA3,2528.423093588563,2527.0889809554296,2529.266243759137,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,148394203691812990,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,SMSEMOA,2524.629076917717,2523.844346041712,2526.4848604206027,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,11873095254703899346,5000,results/20260418_172554_benchmark_dascmop,DASCMOP4_difficulty7,SPEA2,2563.3153870770893,2563.223429575982,2563.4088830183746,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,4429264924357552204,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,MOEAD,108921.82466703588,108686.62098755832,109135.76320384596,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15590709460344882527,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,MOSADE,110922.63184519758,110922.36596238868,110922.91725429829,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6030361137546916518,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,NSGA2,107779.63693670304,107567.19410141728,108236.21800413352,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,10677331587490325593,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,NSGA3,110923.16967861558,110922.96051753858,110923.35118981908,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,4358171199375117932,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,SMSEMOA,110923.6488416773,110923.59500373623,110923.7984270886,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,9677687671954828027,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty1,SPEA2,110909.111987391,110900.86655101951,110913.2592597694,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17617237810020373376,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,MOEAD,107497.58915179846,107497.58775002693,107497.59224889736,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,7498253003776132024,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,MOSADE,107495.19583259264,107494.31500580508,107495.55940926317,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17541904979440564485,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,NSGA2,107497.54610688782,107497.54156676756,107497.5491630104,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,11372048832897978862,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,NSGA3,107497.61215394372,107497.61105717468,107497.61299551466,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,8313953363146052587,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,SMSEMOA,107497.61575188176,107497.61525890656,107497.61599794836,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17333078996763968187,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty13,SPEA2,107480.2126734786,107476.4569051052,107483.7588551246,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15511109111496256720,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,MOEAD,109514.2331640945,109394.01471080638,109607.39647317558,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,466743226964460465,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,MOSADE,110916.70043432672,110914.78165058616,110917.19094131682,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,2873314118535299453,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,NSGA2,108017.61200472202,107748.12933269824,108231.77189618105,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,14092137126568447073,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,NSGA3,110919.45734056854,110919.25958043872,110919.6603813384,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,1443757761951997519,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,SMSEMOA,110920.85649574296,110920.78799643912,110920.94067684718,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,17763944016169456903,5000,results/20260418_172554_benchmark_dascmop,DASCMOP7_difficulty7,SPEA2,110871.13272231111,110848.46179227528,110889.46215532576,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5517787883791205948,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,MOEAD,94459279.833804,94459279.83379284,94459279.83381642,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,3699535428393694355,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,MOEAD_DE,94459279.8237814,94459279.80990632,94459279.83590493,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,10763682295688246642,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,MOSADE,94459277.52968346,94459276.71406648,94459278.06734093,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,11172111862819500628,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,NSGA2,94459278.40269113,94459277.18960904,94459279.37474248,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,14841018509060807587,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,NSGA3,94459279.83984824,94459279.839848,94459279.83984844,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5990914694828603756,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,SMSEMOA,94459279.8398252,94459279.83982304,94459279.83983302,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,4952835299675853697,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ1_n_obj3,SPEA2,94459014.61567922,94458951.63615714,94459143.04471023,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15347208952111199205,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,MOEAD,17.984006015051353,17.9838873999024,17.984142220020917,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,3349165661448171098,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,MOEAD_DE,18.004546517064025,18.003784832693704,18.005376333862426,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13287409751979107767,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,MOSADE,18.012751132392975,18.009975472878516,18.013797174504155,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13031109902163683100,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,NSGA2,17.91024245542893,17.906911121191925,17.91416299844693,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,5889555130655602017,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,NSGA3,18.026719025267745,18.02671886010448,18.026719167821614,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,3931058122938689166,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,SMSEMOA,18.035445965912448,18.03540374675444,18.03551485584423,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,3025775938413949526,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ2_n_obj3,SPEA2,17.889947045089983,17.878188827696466,17.90927381991158,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,2004659898564639719,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,MOEAD,6140568022.552531,6140568022.552262,6140568022.55266,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15883691881244043057,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,MOEAD_DE,6140567969.778079,6140567936.319504,6140568006.520742,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,807822343620345017,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,MOSADE,6140567967.70758,6140567942.319365,6140567976.32027,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,16246060053860938760,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,NSGA2,6140566192.967464,6140565118.855299,6140566532.82738,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,563146401792620458,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,NSGA3,6140568022.596112,6140568022.595929,6140568022.596178,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15910428608018798114,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,SMSEMOA,6140568022.605433,6140568022.605389,6140568022.605476,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,10277018370217013767,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ3_n_obj3,SPEA2,6140545758.46168,6140533866.256609,6140552168.080099,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,15335494465097652404,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,MOEAD,14.026016085450625,14.024787439823024,14.027575869801444,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,8634240207585728927,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,MOEAD_DE,14.045248393014615,13.965066480930496,14.048213633995063,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,12916440111646755063,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,MOSADE,14.059477574519644,14.056811248440258,14.061514555175336,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13766719603433456282,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,NSGA2,13.999004316391517,13.994182969907945,14.007794301419208,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,6108097194154676540,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,NSGA3,14.065527189753956,14.065514302311971,14.065528199411087,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,13904708710110227161,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,SMSEMOA,14.074288072927477,14.074085062086755,14.074379414694764,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,hv,hv,31,2337578187573812495,5000,results/20260419_103648_benchmark_dtlz_3obj,DTLZ4_n_obj3,SPEA2,14.00765155431834,13.988593186012045,14.01680272329918,ok,median bootstrap CI; unsupported/missing/NaN values excluded
