source_block,source_file,metric,metric_reported_as,n,bootstrap_seed,n_bootstrap,result_dir,problem,algorithm,median,ci95_low,ci95_high,status,notes
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10068730572464364692,5000,results/20260417_034204_benchmark_zdt,ZDT1,MOEAD,0.0039341406287529,0.0039284464146178,0.0039425870658921,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5575068403433632775,5000,results/20260417_034204_benchmark_zdt,ZDT1,MOEAD_DE,0.0040822552936728,0.004080791941155,0.0040873952379392,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,4457072196323427545,5000,results/20260417_034204_benchmark_zdt,ZDT1,MOSADE,0.001885596226161,0.0018789315387377,0.0018912421675197,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5581443375958139596,5000,results/20260417_034204_benchmark_zdt,ZDT1,NSGA2,0.0053687941941766,0.005286194687485,0.0054498894504079,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3654643828966620252,5000,results/20260417_034204_benchmark_zdt,ZDT1,NSGA3,0.0038384317327846,0.0038383525715277,0.0038385775574917,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17687485370818805945,5000,results/20260417_034204_benchmark_zdt,ZDT1,SMSEMOA,0.0037080959086922,0.0036960965975216,0.0037162695372401,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10871636775473812229,5000,results/20260417_034204_benchmark_zdt,ZDT1,SPEA2,0.0045157139396966,0.0044838901812469,0.0045730581846575,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17554210827841585168,5000,results/20260417_034204_benchmark_zdt,ZDT2,MOEAD,0.0038381427268708,0.0038348956777588,0.0038439292152632,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14220849908250029799,5000,results/20260417_034204_benchmark_zdt,ZDT2,MOEAD_DE,0.0038459308036913,0.0038438164506095,0.0038471562544866,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,6460250665534211334,5000,results/20260417_034204_benchmark_zdt,ZDT2,MOSADE,0.0019234875995491,0.0019191780215218,0.0019321702487374,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10622666425203219612,5000,results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,0.0050761797182825,0.0050149830987705,0.0051517343759596,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12586266385181354969,5000,results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,0.003807858493526,0.0038078338341633,0.0038078881098328,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,9911716412964096309,5000,results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,0.0044515528004812,0.0043871955290648,0.0045266322412948,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14262547375319325957,5000,results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,0.0044539084729988,0.0043649614642213,0.0045450989741935,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5361376299386090324,5000,results/20260417_034204_benchmark_zdt,ZDT3,MOEAD,0.0087384581187949,0.0087339341367696,0.0087426017039476,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15765381726314618942,5000,results/20260417_034204_benchmark_zdt,ZDT3,MOEAD_DE,0.0094418015064688,0.009437442502608,0.0094445623508443,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,13960514458757995863,5000,results/20260417_034204_benchmark_zdt,ZDT3,MOSADE,0.0022660470897209,0.0022549331759915,0.0022759709285009,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,13433653420697885728,5000,results/20260417_034204_benchmark_zdt,ZDT3,NSGA2,0.0055702310759189,0.0055048327664627,0.0056396876077345,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17035020442748158562,5000,results/20260417_034204_benchmark_zdt,ZDT3,NSGA3,0.0063933671425066,0.0063925957175873,0.0063973379504313,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5219855647152922842,5000,results/20260417_034204_benchmark_zdt,ZDT3,SMSEMOA,0.0047592893045532,0.0047407285646714,0.004779229486541,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,8288783679375761600,5000,results/20260417_034204_benchmark_zdt,ZDT3,SPEA2,0.0051626326071889,0.0051264734001113,0.0052445076640137,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17632561739708459667,5000,results/20260417_034204_benchmark_zdt,ZDT4,MOEAD,0.0039020535744752,0.0038865031885538,0.0039267436431854,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1544836801670302,5000,results/20260417_034204_benchmark_zdt,ZDT4,MOEAD_DE,0.0040731963783924,0.004071240143937,0.0040763959787577,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,18154743092185666481,5000,results/20260417_034204_benchmark_zdt,ZDT4,MOSADE,0.0018510567551577,0.0018361555459834,0.0018554744648022,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14454362540910016045,5000,results/20260417_034204_benchmark_zdt,ZDT4,NSGA2,0.0047261462174247,0.004672060724459,0.0047851110101492,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,8494157543840301729,5000,results/20260417_034204_benchmark_zdt,ZDT4,NSGA3,0.0038391445523064,0.0038389180228912,0.0038401823163486,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,8750404027875098482,5000,results/20260417_034204_benchmark_zdt,ZDT4,SMSEMOA,0.0036680532719892,0.0036615402589605,0.0036809922648942,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11122340386652022828,5000,results/20260417_034204_benchmark_zdt,ZDT4,SPEA2,0.0044129974663877,0.0043942500075637,0.0044622390469706,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1752371364329804414,5000,results/20260417_034204_benchmark_zdt,ZDT6,MOEAD,0.0032626977707,0.0032404265879302,0.003292664865441,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3039839503230532863,5000,results/20260417_034204_benchmark_zdt,ZDT6,MOEAD_DE,0.0031804723214573,0.0031678826939031,0.0032125309250986,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14374130154468134199,5000,results/20260417_034204_benchmark_zdt,ZDT6,MOSADE,0.0015085818922965,0.0015051930840641,0.0015146890203296,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,2614451945508985368,5000,results/20260417_034204_benchmark_zdt,ZDT6,NSGA2,0.0043118475223128,0.0041733249596463,0.0044090986121217,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1608131426604218206,5000,results/20260417_034204_benchmark_zdt,ZDT6,NSGA3,0.0030519680609294,0.0030473177447252,0.003060514336864,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,6429986540497380105,5000,results/20260417_034204_benchmark_zdt,ZDT6,SMSEMOA,0.0031350260325395,0.0031272893470709,0.003148396303071,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,16686852700167290454,5000,results/20260417_034204_benchmark_zdt,ZDT6,SPEA2,0.0035224386524591,0.0035050741491996,0.003547669345329,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17020047830027742281,5000,results/20260417_163055_benchmark_wfg,WFG1,MOEAD,0.092595477579872,0.0924594085842018,0.0926548081049131,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15765248606607745212,5000,results/20260417_163055_benchmark_wfg,WFG1,MOEAD_DE,0.0927510887385165,0.0926375598334584,0.0928558519990319,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1622398331180498461,5000,results/20260417_163055_benchmark_wfg,WFG1,MOSADE,0.0894806230900056,0.0894136211179909,0.0895273255766596,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3818568857730268432,5000,results/20260417_163055_benchmark_wfg,WFG1,NSGA2,0.1809621030645139,0.1037237237070992,0.1821387839260087,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14998384984015051010,5000,results/20260417_163055_benchmark_wfg,WFG1,NSGA3,0.09108281918162,0.0910802938853247,0.0910860962118648,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5861571216286113089,5000,results/20260417_163055_benchmark_wfg,WFG1,SMSEMOA,0.0916568696884817,0.0915773326729989,0.0918496053517876,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10599940041168728891,5000,results/20260417_163055_benchmark_wfg,WFG1,SPEA2,0.0883178373663465,0.0880155714287151,0.0885455799886825,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14753152300606222371,5000,results/20260417_163055_benchmark_wfg,WFG2,MOEAD,0.2595796679136032,0.2574019190033966,0.2626389986993252,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12226541757903706235,5000,results/20260417_163055_benchmark_wfg,WFG2,MOEAD_DE,0.1609883341582776,0.1599154886206583,0.1613248920795135,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,9030229687277717824,5000,results/20260417_163055_benchmark_wfg,WFG2,MOSADE,0.2495522449526219,0.2493099021678616,0.2496252686109601,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,8312054341842202469,5000,results/20260417_163055_benchmark_wfg,WFG2,NSGA2,0.2494129976091099,0.2492207180807992,0.2497865948998132,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12971638546457159458,5000,results/20260417_163055_benchmark_wfg,WFG2,NSGA3,0.2522970727319084,0.2521891981839584,0.2523764589363415,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3438036170477034028,5000,results/20260417_163055_benchmark_wfg,WFG2,SMSEMOA,0.2554268223983594,0.254946466112722,0.2556055153381256,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11432079684901034677,5000,results/20260417_163055_benchmark_wfg,WFG2,SPEA2,0.2536701726334586,0.2529774811540657,0.2539442830237464,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1377761570613828868,5000,results/20260417_163055_benchmark_wfg,WFG3,MOEAD,0.0140374150782626,0.0138747124080834,0.0142501065101704,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,14350687991258606639,5000,results/20260417_163055_benchmark_wfg,WFG3,MOEAD_DE,0.0138764362698234,0.0136687645953953,0.0140078097307804,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11601869289361420824,5000,results/20260417_163055_benchmark_wfg,WFG3,MOSADE,0.0067697933671607,0.006629352803485,0.0069820981045185,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3570259510374428452,5000,results/20260417_163055_benchmark_wfg,WFG3,NSGA2,0.0382015544695664,0.0359469109056564,0.0400025829156606,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,13217894863013650434,5000,results/20260417_163055_benchmark_wfg,WFG3,NSGA3,0.0047473655416521,0.004077907941216,0.0053697246585677,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,951029098915564357,5000,results/20260417_163055_benchmark_wfg,WFG3,SMSEMOA,0.0122541682082292,0.0115691644207222,0.0128350109242198,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12281889023204061664,5000,results/20260417_163055_benchmark_wfg,WFG3,SPEA2,0.0185166669378494,0.0176061435933677,0.0189325862457882,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3129411377857303165,5000,results/20260417_163055_benchmark_wfg,WFG4,MOEAD,0.0265777005538838,0.0260183277781893,0.0291076974289668,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,6900679091505814335,5000,results/20260417_163055_benchmark_wfg,WFG4,MOEAD_DE,0.0275244865340902,0.0251709107336539,0.029263516515846,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,13208348073405444472,5000,results/20260417_163055_benchmark_wfg,WFG4,MOSADE,0.0059258340652396,0.0056514720638475,0.0063196357378089,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5353491967932765864,5000,results/20260417_163055_benchmark_wfg,WFG4,NSGA2,0.0274653986100488,0.026552175918458,0.0282573180397447,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1444559431494779550,5000,results/20260417_163055_benchmark_wfg,WFG4,NSGA3,0.012367235858262,0.0123441888301184,0.0123868105869328,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5686329179917438727,5000,results/20260417_163055_benchmark_wfg,WFG4,SMSEMOA,0.0112505919184619,0.0108764600412758,0.0119604609511306,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,1113244946457763325,5000,results/20260417_163055_benchmark_wfg,WFG4,SPEA2,0.0168446473934459,0.0161025877772764,0.0184627437305634,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5664888563300273524,5000,results/20260417_163055_benchmark_wfg,WFG5,MOEAD,0.064874057739937,0.0648134602569822,0.064939165406878,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3141204805099486340,5000,results/20260417_163055_benchmark_wfg,WFG5,MOEAD_DE,0.0646973767760869,0.0646505558828434,0.0647762038277137,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11013986652970638213,5000,results/20260417_163055_benchmark_wfg,WFG5,MOSADE,0.063721052911643,0.0636699398962877,0.0638018160989652,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,18371388866466382880,5000,results/20260417_163055_benchmark_wfg,WFG5,NSGA2,0.067944238031219,0.0678049676682196,0.0683590494314105,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17111544911637477319,5000,results/20260417_163055_benchmark_wfg,WFG5,NSGA3,0.064393008262941,0.0643585053779705,0.0645198509578072,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,4147576220553799671,5000,results/20260417_163055_benchmark_wfg,WFG5,SMSEMOA,0.06648647326071,0.0660841317380839,0.0667894222182974,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3177773803588070954,5000,results/20260417_163055_benchmark_wfg,WFG5,SPEA2,0.0674442920985116,0.0671194486574455,0.0675272805029961,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,8553148575522042825,5000,results/20260417_163055_benchmark_wfg,WFG6,MOEAD,0.0470036666848273,0.0390967799706466,0.0881561655321587,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12522377714743183258,5000,results/20260417_163055_benchmark_wfg,WFG6,MOEAD_DE,0.1201153062101283,0.1200869370320314,0.1201606477995512,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11535199047568528024,5000,results/20260417_163055_benchmark_wfg,WFG6,MOSADE,0.0195399445455267,0.0182524749134532,0.0212210771656022,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17908893354666656766,5000,results/20260417_163055_benchmark_wfg,WFG6,NSGA2,0.0682063170145563,0.0612572538170576,0.070034926059382,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10773399411334216334,5000,results/20260417_163055_benchmark_wfg,WFG6,NSGA3,0.0570299684163918,0.0546143951860204,0.0609129412287787,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,12276340036335423689,5000,results/20260417_163055_benchmark_wfg,WFG6,SMSEMOA,0.0585683711866421,0.0560694946612198,0.0635310413813346,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11582627108730064926,5000,results/20260417_163055_benchmark_wfg,WFG6,SPEA2,0.0604810382883882,0.0572550576920063,0.0641030236935558,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11796291814547155013,5000,results/20260417_163055_benchmark_wfg,WFG7,MOEAD,0.0116883200082498,0.0116240874089906,0.0117683368107061,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,9935694048982244872,5000,results/20260417_163055_benchmark_wfg,WFG7,MOEAD_DE,0.0119325163159643,0.011763084431906,0.0121071247961111,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15481807086716033500,5000,results/20260417_163055_benchmark_wfg,WFG7,MOSADE,0.0066674356324743,0.0064239247161632,0.0068508802250405,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,4294709228317086772,5000,results/20260417_163055_benchmark_wfg,WFG7,NSGA2,0.0270229146825939,0.0263156723528092,0.0277716629228537,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,3154321524768864805,5000,results/20260417_163055_benchmark_wfg,WFG7,NSGA3,0.0021299563094431,0.0020881978681177,0.0021642517547074,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,9011281637932908086,5000,results/20260417_163055_benchmark_wfg,WFG7,SMSEMOA,0.0133426053803934,0.0130433151224397,0.0137613976218872,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15211417387902986137,5000,results/20260417_163055_benchmark_wfg,WFG7,SPEA2,0.0184604454654222,0.0179361396582448,0.0194345789251841,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,5280157229736952984,5000,results/20260417_163055_benchmark_wfg,WFG8,MOEAD,0.1214164424460201,0.1110196431575269,0.1347120347950434,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,17345909626498596511,5000,results/20260417_163055_benchmark_wfg,WFG8,MOEAD_DE,0.120634998867448,0.1204376138244684,0.1225529015981157,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,11345178335462491522,5000,results/20260417_163055_benchmark_wfg,WFG8,MOSADE,0.0992568371955001,0.060836733269051,0.1040800452062853,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,532122210105239555,5000,results/20260417_163055_benchmark_wfg,WFG8,NSGA2,0.123060911379597,0.1120578547778197,0.1341580178091403,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15682523783562893554,5000,results/20260417_163055_benchmark_wfg,WFG8,NSGA3,0.1188083169678405,0.1113849318593903,0.1229062289268761,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,10510325998601536648,5000,results/20260417_163055_benchmark_wfg,WFG8,SMSEMOA,0.1046490624550823,0.0988810802620056,0.108466015820897,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,15548772221979624185,5000,results/20260417_163055_benchmark_wfg,WFG8,SPEA2,0.1152905373310718,0.1135697759992895,0.1184092919928985,ok,median bootstrap CI; unsupported/missing/NaN values excluded
main_benchmark,tables\rebuilt_main_benchmark_by_run.csv,igd,igd,31,13889664678300638334,5000,results/20260417_163055_benchmark_wfg,WFG9,MOEAD,0.0143214783927499,0.0142490657881841,0.0147630706472278,ok,median bootstrap CI; unsupported/missing/NaN values excluded
