problem,metric,reference_algorithm,comparison_algorithm,direction,paired_or_unpaired,test_name,statistic,p_value,effect_size_name,effect_size,n_reference,n_comparison,unsupported_policy,missing_policy,seed_pairing_policy
ZDT1,gd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,218.0,0.5682233804836869,cliffs_delta_comparison_minus_reference,0.08220603537981269,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,gd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,215.0,0.529405927285552,cliffs_delta_comparison_minus_reference,0.15920915712799166,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,gd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,127.0,0.016678825952112675,cliffs_delta_comparison_minus_reference,0.5442247658688866,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,gd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,228.0,0.7062525749206543,cliffs_delta_comparison_minus_reference,-0.055150884495317375,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,gd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,189.0,0.25557575561106205,cliffs_delta_comparison_minus_reference,0.1696149843912591,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,190.0,0.26389263197779655,cliffs_delta_comparison_minus_reference,0.4380853277835588,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,122.0,0.012432587333023548,cliffs_delta_comparison_minus_reference,-0.331945889698231,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,237.0,0.8392556216567755,cliffs_delta_comparison_minus_reference,-0.007284079084287201,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,221.0,0.608313562348485,cliffs_delta_comparison_minus_reference,0.021852237252861603,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,176.0,0.16334008984267712,cliffs_delta_comparison_minus_reference,0.39854318418314255,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,130.0,0.019774673506617546,cliffs_delta_comparison_minus_reference,0.47346514047866806,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,242.0,0.9153939224779606,cliffs_delta_comparison_minus_reference,0.03850156087408949,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,spread,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,206.0,0.42137710005044937,cliffs_delta_comparison_minus_reference,-0.04058272632674298,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,4.0,6.51925802230835e-09,cliffs_delta_comparison_minus_reference,0.8668054110301769,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.9375650364203955,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,77.0,0.00045317597687244415,cliffs_delta_comparison_minus_reference,0.5234131113423517,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,1.0,1.862645149230957e-09,cliffs_delta_comparison_minus_reference,0.9292403746097815,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.991675338189386,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.9500520291363164,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.9396462018730489,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,1.0,1.862645149230957e-09,cliffs_delta_comparison_minus_reference,0.9771071800208116,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT1,time_s,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,18.0,2.3562461137771606e-07,cliffs_delta_comparison_minus_reference,0.6212278876170656,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_domselect,higher,paired,wilcoxon_signed_rank,219.0,0.5814498504623771,cliffs_delta_comparison_minus_reference,-0.10926118626430802,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_eps_zero,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_fixed_eps,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_fixed_eps_initial,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_no_restart,higher,paired,wilcoxon_signed_rank,84.0,0.0008311951532959938,cliffs_delta_comparison_minus_reference,0.5920915712799167,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_shared_memory,higher,paired,wilcoxon_signed_rank,184.0,0.21665488090366125,cliffs_delta_comparison_minus_reference,-0.24037460978147762,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_single_S1,higher,paired,wilcoxon_signed_rank,171.0,0.13531039096415043,cliffs_delta_comparison_minus_reference,-0.1987513007284079,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_single_S2,higher,paired,wilcoxon_signed_rank,235.0,0.8091655615717173,cliffs_delta_comparison_minus_reference,-0.001040582726326743,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_single_S3,higher,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_single_S4,higher,paired,wilcoxon_signed_rank,219.0,0.5814498504623771,cliffs_delta_comparison_minus_reference,-0.06555671175858481,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,hv,MOSADE,MOSADE_uniform_strategy,higher,paired,wilcoxon_signed_rank,172.0,0.14060599450021982,cliffs_delta_comparison_minus_reference,-0.24869927159209157,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,36.0,4.6193599700927734e-06,cliffs_delta_comparison_minus_reference,0.704474505723205,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,100.0,0.0029005883261561394,cliffs_delta_comparison_minus_reference,-0.4630593132154006,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,239.0,0.8695757398381829,cliffs_delta_comparison_minus_reference,0.030176899063475548,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,181.0,0.1953968871384859,cliffs_delta_comparison_minus_reference,0.18834547346514047,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,105.0,0.00413934513926506,cliffs_delta_comparison_minus_reference,0.413111342351717,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,209.0,0.4559155162423849,cliffs_delta_comparison_minus_reference,0.007284079084287201,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,177.0,0.16942174453288317,cliffs_delta_comparison_minus_reference,-0.22164412070759626,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,37.0,5.317851901054382e-06,cliffs_delta_comparison_minus_reference,0.6649323621227887,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,94.0,0.0018533961847424507,cliffs_delta_comparison_minus_reference,-0.43184183142559834,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,157.0,0.07593795005232096,cliffs_delta_comparison_minus_reference,0.33610822060353795,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,139.0,0.03211137559264898,cliffs_delta_comparison_minus_reference,0.331945889698231,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,230.0,0.7352173123508692,cliffs_delta_comparison_minus_reference,0.044745057232049947,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,206.0,0.42137710005044937,cliffs_delta_comparison_minus_reference,0.13631633714880334,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,igd_plus,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,149.0,0.052696118131279945,cliffs_delta_comparison_minus_reference,0.2882414151925078,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,105.0,0.00413934513926506,cliffs_delta_comparison_minus_reference,-0.3028095733610822,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,170.0,0.13016566075384617,cliffs_delta_comparison_minus_reference,-0.1571279916753382,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,221.0,0.608313562348485,cliffs_delta_comparison_minus_reference,-0.13423517169614985,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,229.0,0.7206862810999155,cliffs_delta_comparison_minus_reference,0.04058272632674298,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,227.0,0.691920786164701,cliffs_delta_comparison_minus_reference,0.16337148803329865,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,154.0,0.06642110086977482,cliffs_delta_comparison_minus_reference,0.47346514047866806,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,155.0,0.06948136258870363,cliffs_delta_comparison_minus_reference,-0.20915712799167535,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,gd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,218.0,0.5682233804836869,cliffs_delta_comparison_minus_reference,-0.03433922996878252,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,245.0,0.9614869365468621,cliffs_delta_comparison_minus_reference,0.1529656607700312,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,71.0,0.00026073306798934937,cliffs_delta_comparison_minus_reference,-0.6462018730489074,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,209.0,0.4559155162423849,cliffs_delta_comparison_minus_reference,-0.14672216441207075,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,224.0,0.6495812004432082,cliffs_delta_comparison_minus_reference,-0.13631633714880334,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,171.0,0.13531039096415043,cliffs_delta_comparison_minus_reference,0.3028095733610822,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,189.0,0.25557575561106205,cliffs_delta_comparison_minus_reference,0.2570239334027055,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,146.0,0.045629615895450115,cliffs_delta_comparison_minus_reference,-0.2445369406867846,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,188.0,0.24743753485381603,cliffs_delta_comparison_minus_reference,-0.2008324661810614,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.8938605619146722,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.8980228928199792,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,101.0,0.0031182998791337013,cliffs_delta_comparison_minus_reference,0.3215400624349636,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,65.0,0.0001450907438993454,cliffs_delta_comparison_minus_reference,-0.4797086368366285,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,171.0,0.13531039096415043,cliffs_delta_comparison_minus_reference,-0.2154006243496358,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.9791883454734651,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
